make -C bluesim --no-print-directory run
LD_PRELOAD=libSegFault.so SEGFAULT_USE_ALTSTACK=1 SEGFAULT_OUTPUT_NAME=bin/bsimexe-segv-output.txt  ./bin/ubuntu.exe ; retcode=$?; exit $retcode
Start testbench:
XsimTop starting
Request 000010e8 deadbeef
Request 000010ec deadbeef
Request 000010f0 deadbeef
Request 000010f4 deadbeef
Request 000010f8 deadbeef
Request 000010fc deadbeef
Request 00001100 deadbeef
Request 00001104 deadbeef
Request 00001108 deadbeef
Request 0000110c deadbeef
Request 00001110 deadbeef
Request 00001114 deadbeef
Request 00001118 deadbeef
Request 0000111c deadbeef
Request 00001120 deadbeef
Request 00001124 deadbeef
Request 00001128 deadbeef
Request 0000112c deadbeef
Request 00001130 deadbeef
Request 00001134 deadbeef
Request 00001138 deadbeef
Request 0000113c deadbeef
Request 00001140 deadbeef
Request 00001144 deadbeef
Request 00001148 deadbeef
Request 0000114c deadbeef
Request 00001150 deadbeef
Request 00001154 deadbeef
Request 00001158 deadbeef
Request 0000115c deadbeef
Request 00001160 deadbeef
Request 00001164 deadbeef
Request 00001168 deadbeef
Request 0000116c deadbeef
Request 00001170 deadbeef
Request 00001174 deadbeef
Request 00001178 deadbeef
Request 0000117c deadbeef
Request 00001180 deadbeef
Request 00001184 deadbeef
Request 00001188 deadbeef
Request 0000118c deadbeef
Request 00001190 deadbeef
Request 00001194 deadbeef
Request 00001198 deadbeef
Request 0000119c deadbeef
Request 000011a0 deadbeef
Request 000011a4 deadbeef
Request 000011a8 deadbeef
Request 000011ac deadbeef
Request 000011b0 deadbeef
Request 000011b4 deadbeef
Request 000011b8 deadbeef
Request 000011bc deadbeef
Request 000011c0 deadbeef
Request 000011c4 deadbeef
Request 000011c8 deadbeef
Request 000011cc deadbeef
Request 000011d0 deadbeef
Request 000011d4 deadbeef
Request 000011d8 deadbeef
Request 000011dc deadbeef
Request 000011e0 deadbeef
Request 000011e4 deadbeef
Request 000011e8 deadbeef
Request 000011ec deadbeef
Request 000011f0 deadbeef
Request 000011f4 deadbeef
Request 000011f8 deadbeef
Request 000011fc deadbeef
Request 00001200 deadbeef
Request 00001204 deadbeef
Request 00001208 deadbeef
Request 0000120c deadbeef
Request 00001210 deadbeef
Request 00001214 deadbeef
Request 00001218 deadbeef
Request 0000121c deadbeef
Request 00001220 deadbeef
Request 00001224 deadbeef
Request 00001228 deadbeef
Request 0000122c deadbeef
Request 00001230 deadbeef
Request 00001234 deadbeef
Request 00001238 deadbeef
Request 0000123c deadbeef
Request 00001240 deadbeef
Request 00001244 deadbeef
Request 00001248 deadbeef
Request 0000124c deadbeef
Request 00001250 deadbeef
Request 00001254 deadbeef
Request 00001258 deadbeef
Request 0000125c deadbeef
Request 00001260 deadbeef
Request 00001264 deadbeef
Request 00001268 deadbeef
Request 0000126c deadbeef
Request 00001270 deadbeef
Request 00001274 deadbeef
Request 00001278 deadbeef
Request 0000127c deadbeef
Request 00001280 deadbeef
Request 00001284 deadbeef
Request 00001288 deadbeef
Request 0000128c deadbeef
Request 00001290 deadbeef
Request 00001294 deadbeef
Request 00001298 deadbeef
Request 0000129c deadbeef
Request 000012a0 deadbeef
Request 000012a4 deadbeef
Request 000012a8 deadbeef
Request 000012ac deadbeef
Request 000012b0 deadbeef
Request 000012b4 deadbeef
Request 000012b8 deadbeef
Request 000012bc deadbeef
Request 000012c0 deadbeef
Request 000012c4 deadbeef
Request 000012c8 deadbeef
Request 000012cc deadbeef
Request 000012d0 deadbeef
Request 000012d4 deadbeef
Request 000012d8 deadbeef
Request 000012dc deadbeef
Request 000012e0 deadbeef
Request 000012e4 deadbeef
Request 000012e8 deadbeef
Request 000012ec deadbeef
Request 000012f0 deadbeef
Request 000012f4 deadbeef
Request 000012f8 deadbeef
Request 000012fc deadbeef
Request 00001300 00000000
Request 00001304 00000000
Request 00001308 00000000
Request 0000130c 00000000
Request 00001310 00000000
Request 00001314 00000000
Request 00001318 00000000
Request 0000131c 00000000
Request 00001320 00000000
Request 00001324 00000000
Request 00001328 00000000
Request 0000132c 00000000
Request 00001330 00000000
Request 00001334 00000000
Request 00001338 00000000
Request 0000133c 00000000
[init_xsim:61]
[init_xsim:61]
[init_xsim:61]
Processor startedDone memory initialization
Received software req to start pc

STARTING AT PC: 00000200
pc:00000200 inst:(00000093) expanded: addi r 1 = r 0 0x0

Cycle          0 ----------------------------------------------------
pc:00000204 inst:(00000113) expanded: addi r 2 = r 0 0x0

Cycle          1 ----------------------------------------------------
pc:00000208 inst:(00000193) expanded: addi r 3 = r 0 0x0

Cycle          2 ----------------------------------------------------
pc:0000020c inst:(00000213) expanded: addi r 4 = r 0 0x0

Cycle          3 ----------------------------------------------------
pc:00000210 inst:(00000293) expanded: addi r 5 = r 0 0x0

Cycle          4 ----------------------------------------------------
pc:00000214 inst:(00000313) expanded: addi r 6 = r 0 0x0

Cycle          5 ----------------------------------------------------
pc:00000218 inst:(00000393) expanded: addi r 7 = r 0 0x0

Cycle          6 ----------------------------------------------------
pc:0000021c inst:(00000413) expanded: addi r 8 = r 0 0x0

Cycle          7 ----------------------------------------------------
pc:00000220 inst:(00000493) expanded: addi r 9 = r 0 0x0

Cycle          8 ----------------------------------------------------
pc:00000224 inst:(00000513) expanded: addi r10 = r 0 0x0

Cycle          9 ----------------------------------------------------
pc:00000228 inst:(00000593) expanded: addi r11 = r 0 0x0

Cycle         10 ----------------------------------------------------
pc:0000022c inst:(00000613) expanded: addi r12 = r 0 0x0

Cycle         11 ----------------------------------------------------
pc:00000230 inst:(00000693) expanded: addi r13 = r 0 0x0

Cycle         12 ----------------------------------------------------
pc:00000234 inst:(00000713) expanded: addi r14 = r 0 0x0

Cycle         13 ----------------------------------------------------
pc:00000238 inst:(00000793) expanded: addi r15 = r 0 0x0

Cycle         14 ----------------------------------------------------
pc:0000023c inst:(00000813) expanded: addi r16 = r 0 0x0

Cycle         15 ----------------------------------------------------
pc:00000240 inst:(00000893) expanded: addi r17 = r 0 0x0

Cycle         16 ----------------------------------------------------
pc:00000244 inst:(00000913) expanded: addi r18 = r 0 0x0

Cycle         17 ----------------------------------------------------
pc:00000248 inst:(00000993) expanded: addi r19 = r 0 0x0

Cycle         18 ----------------------------------------------------
pc:0000024c inst:(00000a13) expanded: addi r20 = r 0 0x0

Cycle         19 ----------------------------------------------------
pc:00000250 inst:(00000a93) expanded: addi r21 = r 0 0x0

Cycle         20 ----------------------------------------------------
pc:00000254 inst:(00000b13) expanded: addi r22 = r 0 0x0

Cycle         21 ----------------------------------------------------
pc:00000258 inst:(00000b93) expanded: addi r23 = r 0 0x0

Cycle         22 ----------------------------------------------------
pc:0000025c inst:(00000c13) expanded: addi r24 = r 0 0x0

Cycle         23 ----------------------------------------------------
pc:00000260 inst:(00000c93) expanded: addi r25 = r 0 0x0

Cycle         24 ----------------------------------------------------
pc:00000264 inst:(00000d13) expanded: addi r26 = r 0 0x0

Cycle         25 ----------------------------------------------------
pc:00000268 inst:(00000d93) expanded: addi r27 = r 0 0x0

Cycle         26 ----------------------------------------------------
pc:0000026c inst:(00000e13) expanded: addi r28 = r 0 0x0

Cycle         27 ----------------------------------------------------
pc:00000270 inst:(00000e93) expanded: addi r29 = r 0 0x0

Cycle         28 ----------------------------------------------------
pc:00000274 inst:(00000f13) expanded: addi r30 = r 0 0x0

Cycle         29 ----------------------------------------------------
pc:00000278 inst:(00000f93) expanded: addi r31 = r 0 0x0

Cycle         30 ----------------------------------------------------
pc:0000027c inst:(00002197) expanded: auipc r 3 0x2000

Cycle         31 ----------------------------------------------------
pc:00000280 inst:(88418193) expanded: addi r 3 = r 3 0xfffff884

Cycle         32 ----------------------------------------------------
pc:00000284 inst:(00001217) expanded: auipc r 4 0x1000

Cycle         33 ----------------------------------------------------
pc:00000288 inst:(0fb20213) expanded: addi r 4 = r 4 0xfb

Cycle         34 ----------------------------------------------------
pc:0000028c inst:(fc027213) expanded: andi r 4 = r 4 0xffffffc0

Cycle         35 ----------------------------------------------------
pc:00000290 inst:(f1402573) expanded: csrrs r10 csr0xf14 r 0

Cycle         36 ----------------------------------------------------
pc:00000294 inst:(01151613) expanded: slli r12 = r10 0x11

Cycle         37 ----------------------------------------------------
pc:00000298 inst:(00c20233) expanded: add r 4 = r 4 r12

Cycle         38 ----------------------------------------------------
pc:0000029c inst:(00150113) expanded: addi r 2 = r10 0x1

Cycle         39 ----------------------------------------------------
pc:000002a0 inst:(01111113) expanded: slli r 2 = r 2 0x11

Cycle         40 ----------------------------------------------------
pc:000002a4 inst:(00410133) expanded: add r 2 = r 2 r 4

Cycle         41 ----------------------------------------------------
pc:000002a8 inst:(00001297) expanded: auipc r 5 0x1000

Cycle         42 ----------------------------------------------------
pc:000002ac inst:(05828293) expanded: addi r 5 = r 5 0x58

Cycle         43 ----------------------------------------------------
pc:000002b0 inst:(34029073) expanded: csrrw r 0 csr0x340 r 5

Cycle         44 ----------------------------------------------------
pc:000002b4 inst:(00001297) expanded: auipc r 5 0x1000

Cycle         45 ----------------------------------------------------
pc:000002b8 inst:(a8828293) expanded: addi r 5 = r 5 0xfffffa88

Cycle         46 ----------------------------------------------------
pc:000002bc inst:(34129073) expanded: csrrw r 0 csr0x341 r 5

Cycle         47 ----------------------------------------------------
pc:000002c0 inst:(30200073) expanded: eret

Cycle         48 ----------------------------------------------------
pc:00000d3c inst:(ff010113) expanded: addi r 2 = r 2 0xfffffff0

Cycle         49 ----------------------------------------------------
pc:00000d40 inst:(00000593) expanded: addi r11 = r 0 0x0

Cycle         50 ----------------------------------------------------
pc:00000d44 inst:(00000513) expanded: addi r10 = r 0 0x0

Cycle         51 ----------------------------------------------------
pc:00000d48 inst:(00112623) expanded: sw [r 2 0xc] = r 1

Cycle         52 ----------------------------------------------------
pc:00000d4c inst:(018000ef) expanded: jal r 1 0x18

Cycle         53 ----------------------------------------------------
pc:00000d64 inst:(00001537) expanded: lui r10 0x1000

Cycle         54 ----------------------------------------------------
pc:00000d68 inst:(fd010113) expanded: addi r 2 = r 2 0xffffffd0

Cycle         55 ----------------------------------------------------
pc:00000d6c inst:(e9450513) expanded: addi r10 = r10 0xfffffe94

Cycle         56 ----------------------------------------------------
pc:00000d70 inst:(02112623) expanded: sw [r 2 0x2c] = r 1

Cycle         57 ----------------------------------------------------
pc:00000d74 inst:(02812423) expanded: sw [r 2 0x28] = r 8

Cycle         58 ----------------------------------------------------
pc:00000d78 inst:(02912223) expanded: sw [r 2 0x24] = r 9

Cycle         59 ----------------------------------------------------
pc:00000d7c inst:(03212023) expanded: sw [r 2 0x20] = r18

Cycle         60 ----------------------------------------------------
pc:00000d80 inst:(e31ff0ef) expanded: jal r 1 0xfffffe30

Cycle         61 ----------------------------------------------------
pc:00000bb0 inst:(00300893) expanded: addi r17 = r 0 0x3

Cycle         62 ----------------------------------------------------
pc:00000bb4 inst:(00000073) expanded: ecall
System call. Enter Trap

Cycle         63 ----------------------------------------------------
pc:00000100 inst:(1c40006f) expanded: jal r 0 0x1c4

Cycle         64 ----------------------------------------------------
pc:000002c4 inst:(34011173) expanded: csrrw r 2 csr0x340 r 2

Cycle         65 ----------------------------------------------------
pc:000002c8 inst:(f8010113) expanded: addi r 2 = r 2 0xffffff80

Cycle         66 ----------------------------------------------------
pc:000002cc inst:(00112223) expanded: sw [r 2 0x4] = r 1

Cycle         67 ----------------------------------------------------
pc:000002d0 inst:(00312623) expanded: sw [r 2 0xc] = r 3

Cycle         68 ----------------------------------------------------
pc:000002d4 inst:(00412823) expanded: sw [r 2 0x10] = r 4

Cycle         69 ----------------------------------------------------
pc:000002d8 inst:(00512a23) expanded: sw [r 2 0x14] = r 5

Cycle         70 ----------------------------------------------------
pc:000002dc inst:(00612c23) expanded: sw [r 2 0x18] = r 6

Cycle         71 ----------------------------------------------------
pc:000002e0 inst:(00712e23) expanded: sw [r 2 0x1c] = r 7

Cycle         72 ----------------------------------------------------
pc:000002e4 inst:(02812023) expanded: sw [r 2 0x20] = r 8

Cycle         73 ----------------------------------------------------
pc:000002e8 inst:(02912223) expanded: sw [r 2 0x24] = r 9

Cycle         74 ----------------------------------------------------
pc:000002ec inst:(02a12423) expanded: sw [r 2 0x28] = r10

Cycle         75 ----------------------------------------------------
pc:000002f0 inst:(02b12623) expanded: sw [r 2 0x2c] = r11

Cycle         76 ----------------------------------------------------
pc:000002f4 inst:(02c12823) expanded: sw [r 2 0x30] = r12

Cycle         77 ----------------------------------------------------
pc:000002f8 inst:(02d12a23) expanded: sw [r 2 0x34] = r13

Cycle         78 ----------------------------------------------------
pc:000002fc inst:(02e12c23) expanded: sw [r 2 0x38] = r14

Cycle         79 ----------------------------------------------------
pc:00000300 inst:(02f12e23) expanded: sw [r 2 0x3c] = r15

Cycle         80 ----------------------------------------------------
pc:00000304 inst:(05012023) expanded: sw [r 2 0x40] = r16

Cycle         81 ----------------------------------------------------
pc:00000308 inst:(05112223) expanded: sw [r 2 0x44] = r17

Cycle         82 ----------------------------------------------------
pc:0000030c inst:(05212423) expanded: sw [r 2 0x48] = r18

Cycle         83 ----------------------------------------------------
pc:00000310 inst:(05312623) expanded: sw [r 2 0x4c] = r19

Cycle         84 ----------------------------------------------------
pc:00000314 inst:(05412823) expanded: sw [r 2 0x50] = r20

Cycle         85 ----------------------------------------------------
pc:00000318 inst:(05512a23) expanded: sw [r 2 0x54] = r21

Cycle         86 ----------------------------------------------------
pc:0000031c inst:(05612c23) expanded: sw [r 2 0x58] = r22

Cycle         87 ----------------------------------------------------
pc:00000320 inst:(05712e23) expanded: sw [r 2 0x5c] = r23

Cycle         88 ----------------------------------------------------
pc:00000324 inst:(07812023) expanded: sw [r 2 0x60] = r24

Cycle         89 ----------------------------------------------------
pc:00000328 inst:(07912223) expanded: sw [r 2 0x64] = r25

Cycle         90 ----------------------------------------------------
pc:0000032c inst:(07a12423) expanded: sw [r 2 0x68] = r26

Cycle         91 ----------------------------------------------------
pc:00000330 inst:(07b12623) expanded: sw [r 2 0x6c] = r27

Cycle         92 ----------------------------------------------------
pc:00000334 inst:(07c12823) expanded: sw [r 2 0x70] = r28

Cycle         93 ----------------------------------------------------
pc:00000338 inst:(07d12a23) expanded: sw [r 2 0x74] = r29

Cycle         94 ----------------------------------------------------
pc:0000033c inst:(07e12c23) expanded: sw [r 2 0x78] = r30

Cycle         95 ----------------------------------------------------
pc:00000340 inst:(07f12e23) expanded: sw [r 2 0x7c] = r31

Cycle         96 ----------------------------------------------------
pc:00000344 inst:(340022f3) expanded: csrrs r 5 csr0x340 r 0

Cycle         97 ----------------------------------------------------
pc:00000348 inst:(00512423) expanded: sw [r 2 0x8] = r 5

Cycle         98 ----------------------------------------------------
pc:0000034c inst:(34202573) expanded: csrrs r10 csr0x342 r 0
